X;Y
6.10994;0.98503
6.11491;0.985875
6.11989;0.986696
6.12487;0.987494
6.12986;0.988268
6.13485;0.989017
6.13984;0.989743
6.14484;0.990444
6.14984;0.991121
6.15484;0.991774
6.15985;0.992403
6.16486;0.993007
6.16987;0.993586
6.17489;0.994141
6.1799;0.994671
6.18492;0.995176
6.18995;0.995656
6.19497;0.996112
6.2;0.996542
6.20499;0.996944
6.20998;0.997321
6.21497;0.997674
6.21997;0.998002
6.22496;0.998305
6.22996;0.998583
6.23496;0.998836
6.23996;0.999064
6.24496;0.999268
6.24996;0.999447
6.25496;0.9996
6.25996;0.999729
6.26497;0.999833
6.26997;0.999912
6.27498;0.999966
6.27998;0.999994
6.28499;0.999998
6.28999;0.999977
6.295;0.99993
6.3;0.999859
6.30501;0.999762
6.31002;0.99964
6.31504;0.999492
6.32005;0.99932
6.32505;0.999123
6.33006;0.998901
6.33507;0.998653
6.34008;0.998381
6.34508;0.998084
6.35008;0.997762
6.35508;0.997415
6.36008;0.997044
6.36508;0.996647
6.37008;0.996226
6.37507;0.995781
6.38006;0.995311
6.38505;0.994816
6.39004;0.994297
6.39502;0.993753
6.4;0.993185
6.40503;0.992586
6.41007;0.991961
6.4151;0.991312
6.42012;0.990639
6.42514;0.98994
6.43016;0.989218
6.43518;0.988471
6.44019;0.9877
6.4452;0.986904
6.4502;0.986085
6.4552;0.985241
6.46019;0.984374
6.46519;0.983483
6.47017;0.982568
6.47516;0.98163
6.48013;0.980668
6.48511;0.979683
6.49008;0.978674
6.49504;0.977642
6.5;0.976588
6.50505;0.975488
6.5101;0.974364
6.51515;0.973217
6.52019;0.972047
6.52522;0.970853
6.53025;0.969635
6.53527;0.968395
6.54028;0.967132
6.54529;0.965845
6.5503;0.964537
6.55529;0.963205
6.56029;0.961852
6.56527;0.960476
6.57025;0.959078
6.57523;0.957658
6.58019;0.956216
6.58516;0.954752
6.59011;0.953267
6.59506;0.95176
6.6;0.950233
6.60507;0.948641
6.61013;0.947028
6.61519;0.945392
6.62023;0.943735
6.62528;0.942056
6.63031;0.940355
6.63534;0.938633
6.64035;0.93689
6.64537;0.935126
6.65037;0.933341
6.65537;0.931536
6.66036;0.92971
6.66534;0.927863
